"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
670042,"Raley, Luke","L","L",25.090388798231178,28.494728448696133,28.83727152189657,-12.410171562590032,31.686390942670183,6.596002144439005
664040,"Lowe, Brandon","L","L",26.994055666641927,26.822607780804105,23.272994796578033,-0.17986815486578012,32.23182784486863,5.237772178226717
592663,"Realmuto, J.T.","R","R",30.465667901625352,27.353233227607458,26.56711299277072,-13.648600808203696,29.438302543585174,-1.0273653580401714
666158,"Lux, Gavin","L","L",34.023013955655095,26.92695459847298,24.906607150825526,-12.462529891473704,31.998769365969988,-2.0242445896851144
686681,"Massey, Michael","L","L",26.825969795545255,27.934788824269393,32.390034013163124,-3.2038568733937742,31.29627993841703,4.470310142871767
664023,"Happ, Ian","L","L",30.842829059102296,26.3129819817187,27.945479505485334,-5.304739710903822,33.323736561819615,2.4809075027173186
663616,"Larnach, Trevor","L","L",29.134780621563387,27.28559698861246,36.74157911159669,-0.9811331519808913,32.357209509035016,3.222428887471633
621493,"Ward, Taylor","R","R",31.728523392825778,26.43298672458042,22.209651753582424,-28.758768627926553,34.529043540317154,3.1194942173898
681481,"Carpenter, Kerry","L","L",32.46467433445977,29.976355291072803,23.19676586771474,-13.16270731788896,24.152972572791626,-8.31170176166814
672356,"Arias, Gabriel","R","R",29.87154068206521,35.27411006395917,25.724733357344356,-3.435018143382797,34.54914419892313,4.677603516857928
681082,"Stott, Bryson","L","L",26.908226651137785,24.18040733919324,37.24745250119033,-3.32154750025707,24.80937362035392,-2.0988530307838626
593428,"Bogaerts, Xander","R","R",18.443338149587106,28.19596185404725,27.801136887985255,-11.488317544640884,35.82761960831611,17.384281458728992
657557,"DeJong, Paul","R","R",26.45788787792386,26.252976702703116,27.19632542486717,-17.14271254653164,33.117812120819835,6.659924242895968
663538,"Hoerner, Nico","R","R",28.6628218289184,26.308856696441154,29.57562761952427,-9.064277742657394,26.986596831398757,-1.6762249975196468
700932,"Manzardo, Kyle","L","L",22.570532449008393,31.0455138876172,35.35762586794837,-4.349129363608024,33.86126674951493,11.29073430050655
686217,"Frelick, Sal","L","L",29.747245087933518,29.382616174002987,27.717747979192644,-10.48300702465774,25.693224131043447,-4.05402095689008
668901,"Vientos, Mark","R","R",25.6082290428404,29.759456937540826,28.279270769610974,-6.998876581157548,27.17969910691292,1.5714700640725177
687401,"Ortiz, Joey","R","R",30.688722991254746,28.010256674047696,29.93524375312751,-19.543188836585514,30.162351017528604,-0.5263719737261496
571970,"Muncy, Max","L","L",26.312384210676,28.657886447644348,23.2662977531006,0.004295139401152004,36.96679201898977,10.65440780831377
666624,"Morel, Christopher","R","R",27.590312031345594,26.685200097532043,24.78311269634442,-21.097118133420214,33.87130716580365,6.28099513445806
673237,"Diaz, Yainer","R","R",27.246565003393897,28.86519848627205,33.235384440753094,-0.0917630272482856,33.26624780670604,6.0196828033121434
687363,"Scott II, Victor","L","L",22.40996694605446,24.42332987372254,21.436114109750715,-44.78395360117029,28.574709975366527,6.164743029312071
596019,"Lindor, Francisco","L","L",25.771670041890967,27.522727684322764,26.82884516311204,-6.057613985902302,29.195229898246605,3.423559856355638
656555,"Hoskins, Rhys","R","R",31.474694323784888,27.614009638633885,25.33656376780692,-1.7741886561599833,33.17359533653986,1.6989010127549768
681351,"O'Hoppe, Logan","R","R",28.511797289565212,29.949088745853786,33.58196863436215,-6.943089189851773,32.900916877281375,4.389119587716166
665742,"Soto, Juan","L","L",25.308103831756146,28.586704181047075,43.01876871127213,-11.698883767183133,25.345517511463456,0.03741367970730991
666018,"Aranda, Jonathan","L","L",28.077727556096356,30.577828095947094,31.843954129157346,-20.954418724888566,29.011744376110425,0.9340168200140724
624424,"Conforto, Michael","L","L",24.739676219132573,28.89106250941738,32.368482838443306,-4.315349005593254,27.715580919411895,2.975904700279326
663624,"Mountcastle, Ryan","R","R",26.194537833590104,31.17225119560172,33.00667239686482,4.026554834485298,29.508086340319423,3.313548506729326
666149,"Fitzgerald, Tyler","R","R",26.915312755410348,25.201435184799962,32.18576719367298,-2.9096827361173667,32.01099073230807,5.095677976897733
683737,"Busch, Michael","L","L",32.018783777486334,26.078831438014763,31.608056839396014,-3.2311928042797216,33.90919250329541,1.890408725809074
672640,"Lopez, Otto","R","R",28.5590239626174,29.24408827467394,32.36503127060108,-0.7589314889884471,30.345900743922524,1.786876781305125
663728,"Raleigh, Cal","L","L",27.61321383481885,23.71996879946837,25.743248874635462,1.0399534076119699,34.480438351049756,7.18594391246851
621043,"Correa, Carlos","R","R",25.067445448901246,29.353810095417213,34.06599650709711,-2.2396174969402938,28.017492883246874,2.9500474343456276
650859,"Rengifo, Luis","L","L",18.279067355054494,26.36360142257166,31.057574769627486,-15.135953443300265,26.3347869016512,8.055719546596706
670770,"Friedl, TJ","L","L",31.77228979772398,24.775822565151326,32.19076647338109,-24.040406990331235,39.93159185430332,8.159302056579335
676059,"Westburg, Jordan","R","R",21.782362555477594,32.382601245909214,30.032808458352257,-8.215010152025343,30.891351567980557,9.10898901250296
678662,"Tovar, Ezequiel","R","R",29.5339222093837,24.00570623066205,35.24711975696245,0.4670774022930027,29.754536191822762,0.22061398243905472
573262,"Yastrzemski, Mike","L","L",28.0085021329845,24.69336463425192,22.625928886444548,-1.9901602799101532,28.34450277479453,0.33600064181004186
676475,"Burleson, Alec","L","L",31.58092767212407,22.69219953507552,22.882904959108792,-11.234598525532569,30.26552480595583,-1.3154028661682329
694384,"Schanuel, Nolan","L","L",29.522692911651603,23.88468365396861,32.21849977634761,3.699115273047922,28.658315851012688,-0.8643770606389154
670242,"Wallner, Matt","L","L",26.70694794698676,31.02749326852309,29.70308994570469,-42.347426137919946,34.70860537721836,8.001657430231607
672580,"Garcia, Maikel","R","R",30.86798988753339,25.785066950874807,31.73600731723733,1.9306968783708751,32.02876821743393,1.1607783299005376
663647,"Hayes, Ke'Bryan","R","R",33.11824938893993,25.90555576078059,24.045333222080316,-16.00650851015487,33.726675452355806,0.6084260634158625
668709,"Bleday, JJ","L","L",27.2092360176602,30.312486882729125,36.11899800967175,-7.3985734769328335,30.697003531516966,3.4877675138567668
668715,"Steer, Spencer","R","R",27.219959489605124,26.62463202927727,37.84996759588615,-4.969638791628927,32.034461922470754,4.814502432865638
670223,"Mervis, Matt","L","L",26.249516366164894,29.21943832771622,38.75701935838581,-13.976482308340072,33.518615452921935,7.269099086757052
609280,"Andujar, Miguel","R","R",27.910307761900246,30.70326573208491,25.869631456527088,-0.272703737362436,30.21060958546972,2.3003018235694768
805779,"Wilson, Jacob","R","R",28.16707460525029,26.662485228255065,29.22087636243582,-47.15583448641374,29.237548336216904,1.070473730966615
